0.035 0.593345 1544.720410
0.035 0.597556 4245.593418
0.035 0.624305 6539.650030
0.035 0.662148 132.906490
0.035 0.684012 195.174483
0.035 0.782190 61.187277
0.035 0.786921 477.344638
0.035 0.804513 172.752145
0.035 0.814667 284.871901
0.035 0.842466 84.709307
0.04 0.557084 1717.447369
0.04 0.572280 4116.407652
0.04 0.587277 231.328782
0.04 0.593462 1582.417679
0.04 0.598088 5045.689122
0.04 0.601344 1074.705423
0.04 0.625938 5559.817494
0.04 0.683889 294.705049
0.04 0.781828 101.091257
0.04 0.785451 457.819663
0.04 0.803365 166.059397
0.04 0.809525 77.427834
0.04 0.816208 293.261870
0.04 0.843671 87.036160
0.045 0.554804 726.465043
0.045 0.570109 4069.482842
0.045 0.587345 241.353425
0.045 0.593580 1592.739648
0.045 0.598565 6034.226179
0.045 0.603098 416.467237
0.045 0.627694 4900.709225
0.045 0.653911 933.865295
0.045 0.658484 57.786105
0.045 0.685365 1120.396754
0.045 0.688467 163.103455
0.045 0.716363 670.281670
0.045 0.777786 106.806629
0.045 0.783940 442.032497
0.045 0.802120 160.504602
0.045 0.817796 299.532823
0.045 0.845049 86.193594
0.05 0.552362 1026.890224
0.05 0.567885 4041.254042
0.05 0.573049 4034.779368
0.05 0.587436 236.425113
0.05 0.593705 1603.412572
0.05 0.598997 7204.880729
0.05 0.605144 265.976431
0.05 0.629552 4417.690605
0.05 0.690943 129.696924
0.05 0.718734 245.261986
0.05 0.774726 71.680468
0.05 0.782402 428.959128
0.05 0.800791 155.401024
0.05 0.819415 306.076283
0.05 0.846454 88.257486
0.055 0.549989 705.142517
0.055 0.565616 4036.179321
0.055 0.587559 238.637126
0.055 0.593840 1609.975143
0.055 0.599392 8598.047546
0.055 0.607611 328.703315
0.055 0.631494 4066.689045
0.055 0.647098 1028.612309
0.055 0.683939 332.986458
0.055 0.688125 -114.931189
0.055 0.722145 478.403091
0.055 0.775056 1012.818503
0.055 0.780846 418.034141
0.055 0.799401 150.976640
0.055 0.821060 311.908845
0.055 0.847914 89.256174
0.06 0.547439 831.946850
0.06 0.563309 4051.086515
0.06 0.573300 4926.116016
0.06 0.587662 239.537510
0.06 0.593985 1615.892848
0.06 0.599757 10215.505487
0.06 0.610844 151.667532
0.06 0.633502 3794.258771
0.06 0.643631 -573.527310
0.06 0.685863 -3813.085751
0.06 0.690541 66.543011
0.06 0.725688 580.047630
0.06 0.772501 83.290832
0.06 0.779272 408.761757
0.06 0.797971 146.975720
0.06 0.822726 317.641949
0.06 0.849459 90.711184
0.065 0.044996 265.981774
0.065 0.545013 968.568114
0.065 0.560971 4089.188928
0.065 0.573448 4897.112315
0.065 0.587796 239.026994
0.065 0.594141 1623.082095
0.065 0.600100 12046.086142
0.065 0.611930 -1409.331096
0.065 0.635559 3580.545349
0.065 0.640338 388.199730
0.065 0.643796 171.733382
0.065 0.686257 533.422948
0.065 0.687179 107.133830
0.065 0.728893 751.725624
0.065 0.770107 79.580733
0.065 0.777689 401.093127
0.065 0.796501 143.503455
0.065 0.824410 322.755479
0.065 0.851027 91.667338
0.07 0.542704 2844.644949
0.07 0.558605 4144.532405
0.07 0.587955 233.551011
0.07 0.594308 1632.659200
0.07 0.600427 14051.079613
0.07 0.636702 396.212881
0.07 0.637628 1750.101111
0.07 0.639576 834.653205
0.07 0.683726 -210.166811
0.07 0.732055 1131.471286
0.07 0.735589 203.420707
0.07 0.769163 85.960498
0.07 0.776099 394.353779
0.07 0.795002 140.577898
0.07 0.826106 327.619983
0.07 0.852619 92.736262
0.075 0.539759 867.844778
0.075 0.556216 4219.165233
0.075 0.573803 3996.851099
0.075 0.588106 237.485972
0.075 0.594487 1639.766352
0.075 0.600743 16153.226709
0.075 0.636020 148.735224
0.075 0.639860 1470.551192
0.075 0.685063 646.397111
0.075 0.735403 1189.673090
0.075 0.738829 321.155438
0.075 0.766237 74.870687
0.075 0.774504 388.655984
0.075 0.793480 137.898152
0.075 0.827816 332.433717
0.075 0.854253 93.906500
0.08 0.054945 -166.858496
0.08 0.537343 698.041350
0.08 0.553805 4311.386508
0.08 0.574003 6112.828708
0.08 0.588258 247.454385
0.08 0.594678 1646.827649
0.08 0.601050 18246.507817
0.08 0.630040 677.471161
0.08 0.632584 123.359184
0.08 0.636311 67.692514
0.08 0.642100 1360.735494
0.08 0.687529 126.637732
0.08 0.738777 1069.008744
0.08 0.741121 283.904138
0.08 0.765630 92.839606
0.08 0.772904 383.588928
0.08 0.791938 135.493837
0.08 0.829536 337.078740
0.08 0.855927 94.944390
0.085 0.534984 5148.528285
0.085 0.551377 4418.085108
0.085 0.574238 5975.677687
0.085 0.588477 252.944059
0.085 0.594880 1659.056765
0.085 0.601353 20107.244169
0.085 0.624801 -53.126083
0.085 0.628630 193.375221
0.085 0.644358 1361.532514
0.085 0.688518 122.723070
0.085 0.742018 998.528779
0.085 0.763211 95.260759
0.085 0.771303 379.481238
0.085 0.790379 133.328772
0.085 0.831265 341.479380
0.085 0.857620 95.873480
0.09 0.061668 -184.190599
0.09 0.532208 616.323261
0.09 0.548932 4540.962008
0.09 0.574442 6191.738189
0.09 0.588605 251.656956
0.09 0.595094 1669.941503
0.09 0.601653 21490.513984
0.09 0.623179 988.190110
0.09 0.626015 71.002523
0.09 0.646635 1371.152032
0.09 0.687152 523.585598
0.09 0.745412 1023.854186
0.09 0.747289 252.371962
0.09 0.761370 107.176561
0.09 0.769702 375.812323
0.09 0.788806 131.445906
0.09 0.828035 74.897257
0.09 0.833003 346.887102
0.09 0.859329 97.469990
0.095 0.065065 -185.628315
0.095 0.529680 477.487350
0.095 0.546472 4681.803846
0.095 0.574683 11810.701251
0.095 0.588774 263.347601
0.095 0.595319 1682.816169
0.095 0.601953 22362.801826
0.095 0.619950 539.416530
0.095 0.620982 118.828843
0.095 0.648927 1399.534720
0.095 0.687558 1256.248260
0.095 0.690456 60.917070
0.095 0.748730 1039.527771
0.095 0.750876 232.750620
0.095 0.758537 140.757230
0.095 0.768098 373.099944
0.095 0.787225 129.619040
0.095 0.830239 88.997074
0.095 0.834748 351.233742
0.095 0.861058 98.349494
0.1 0.543999 4838.285764
0.1 0.588955 266.122300
0.1 0.595555 1701.239706
0.1 0.602253 22503.567935
0.1 0.616405 630.384808
0.1 0.618058 115.936527
0.1 0.651231 1434.304644
0.1 0.687749 58568.200895
0.1 0.751954 952.528394
0.1 0.754839 347.951490
0.1 0.766497 371.124656
0.1 0.785636 128.134559
0.1 0.832491 86.319051
0.1 0.836499 355.766180
0.1 0.862789 99.626420
0.105 0.071864 -181.770623
0.105 0.524586 385.519274
0.105 0.541514 5015.437426
0.105 0.575196 29983.523904
0.105 0.589119 274.929214
0.105 0.595802 1720.277206
0.105 0.602553 21968.153561
0.105 0.613007 715.351731
0.105 0.614657 108.869623
0.105 0.653546 1478.323598
0.105 0.688278 1524.220380
0.105 0.691250 56.839601
0.105 0.755317 785.427345
0.105 0.757888 313.053829
0.105 0.764888 371.497289
0.105 0.784040 126.564382
0.105 0.834118 98.565840
0.105 0.838258 360.084890
0.105 0.864555 100.811749
0.11 0.075290 -247.141972
0.11 0.522235 581.925430
0.11 0.539017 5210.942631
0.11 0.575453 10897.515450
0.11 0.589276 265.244299
0.11 0.596059 1748.721587
0.11 0.602853 20786.875470
0.11 0.609588 3628.990221
0.11 0.611387 97.750620
0.11 0.655870 1527.593540
0.11 0.690657 240.286086
0.11 0.758582 663.631746
0.11 0.761101 246.288152
0.11 0.763267 364.273240
0.11 0.782447 125.568214
0.11 0.840020 363.230666
0.11 0.866292 102.081716
0.115 0.536510 5429.152758
0.115 0.575745 -84128.780649
0.115 0.589485 296.636367
0.115 0.596325 1786.829187
0.115 0.603146 19781.796457
0.115 0.607774 65.812880
0.115 0.658201 1583.726579
0.115 0.690750 126.097727
0.115 0.761742 1736.847564
0.115 0.761890 269.545506
0.115 0.780844 123.937322
0.115 0.838090 90.166586
0.115 0.841791 369.388778
0.115 0.868101 103.986044
0.12 0.517063 412.113172
0.12 0.533993 5672.863042
0.12 0.576037 26735.738757
0.12 0.589595 271.660928
0.12 0.596599 1841.337099
0.12 0.602742 1458.724682
0.12 0.603434 3896.733098
0.12 0.605357 155.056039
0.12 0.660538 1645.519505
0.12 0.692024 131.095321
0.12 0.750755 81.509657
0.12 0.760243 343.436198
0.12 0.764907 651.060442
0.12 0.774245 92.125731
0.12 0.779213 123.125376
0.12 0.839823 107.333300
0.12 0.843565 374.009915
0.12 0.869889 105.405403
0.125 0.085505 -291.754835
0.125 0.514437 409.349238
0.125 0.531468 5941.713152
0.125 0.576364 20152.398415
0.125 0.589794 273.552288
0.125 0.596869 1951.522863
0.125 0.602649 138.887945
0.125 0.603782 1794.773164
0.125 0.662879 1713.336456
0.125 0.689844 1581.140995
0.125 0.694001 50.680428
0.125 0.758608 341.055196
0.125 0.768277 608.520983
0.125 0.772063 2670.650138
0.125 0.777613 120.674243
0.125 0.845342 377.493377
0.125 0.871677 106.893056
0.13 0.088894 -198.125041
0.13 0.511754 376.208837
0.13 0.528933 6241.091072
0.13 0.576692 29862.192351
0.13 0.589844 297.896896
0.13 0.596691 626.099868
0.13 0.597107 1121.213294
0.13 0.604151 1585.320071
0.13 0.665224 1787.791513
0.13 0.690379 849.893443
0.13 0.691972 104.642326
0.13 0.757007 338.138090
0.13 0.771957 1274.289216
0.13 0.776121 117.531917
0.13 0.847125 383.004656
0.13 0.873495 109.609923
0.135 0.092297 -203.468582
0.135 0.509160 356.577933
0.135 0.526391 6575.139475
0.135 0.577045 -46621.928645
0.135 0.589794 341.110950
0.135 0.597447 1096.986306
0.135 0.604543 1351.252081
0.135 0.667570 1869.539269
0.135 0.690757 1450.557738
0.135 0.694211 51.370888
0.135 0.755410 336.308939
0.135 0.774224 121.741127
0.135 0.775478 280.582618
0.135 0.775616 786.415536
0.135 0.845978 105.870579
0.135 0.848913 390.425041
0.135 0.875273 114.312654
0.14 0.095690 -204.439691
0.14 0.523841 6949.890537
0.14 0.577377 -22679.439558
0.14 0.588974 483.764166
0.14 0.597822 1002.928931
0.14 0.604938 1267.638114
0.14 0.669917 1960.175863
0.14 0.691224 2039.654336
0.14 0.753825 334.030812
0.14 0.772717 127.279430
0.14 0.777427 449.817818
0.14 0.778918 1173.128839
0.14 0.850698 395.101814
0.14 0.877034 121.276635
0.145 0.099083 -275.899058
0.145 0.504049 369.015929
0.145 0.521284 7366.855073
0.145 0.577744 18767.099325
0.145 0.588860 124.972835
0.145 0.598187 934.211170
0.145 0.605338 1193.280492
0.145 0.672263 2061.766879
0.145 0.691829 1191.517016
0.145 0.694423 186.866265
0.145 0.742019 86.725388
0.145 0.752245 331.756696
0.145 0.771156 126.077808
0.145 0.780533 459.427761
0.145 0.782199 1301.239799
0.145 0.849888 99.969665
0.145 0.852495 404.726366
0.145 0.878675 134.752469
0.145 0.896376 145.460756
0.15 0.102482 -214.450473
0.15 0.501475 353.350384
0.15 0.518720 7837.847897
0.15 0.578108 6889.004048
0.15 0.582451 824.413072
0.15 0.584910 94.626359
0.15 0.590617 120.664007
0.15 0.598570 898.099946
0.15 0.605749 1144.628769
0.15 0.674607 2176.282842
0.15 0.692333 1160.473211
0.15 0.694929 193.111839
0.15 0.740328 82.212417
0.15 0.750669 329.567018
0.15 0.769586 125.435008
0.15 0.783618 444.636607
0.15 0.785497 1404.035029
0.15 0.851970 106.981852
0.15 0.854288 413.990118
0.15 0.879865 149.268626
0.15 0.893054 111.557937
0.155 0.105863 -278.927540
0.155 0.516149 8368.476641
0.155 0.578405 4073.640988
0.155 0.581019 93.759859
0.155 0.591056 90.046015
0.155 0.598960 876.969466
0.155 0.606168 1115.607998
0.155 0.676948 2307.366270
0.155 0.692798 1272.879639
0.155 0.696093 67.482191
0.155 0.749099 327.289521
0.155 0.768012 125.103578
0.155 0.786666 395.002488
0.155 0.790368 370.912948
0.155 0.854487 115.049852
0.155 0.856080 425.760992
0.155 0.880621 134.313151
0.155 0.893404 140.953647
0.16 0.109260 -225.319490
0.16 0.496217 433.096247
0.16 0.513572 8964.460044
0.16 0.576194 416.904348
0.16 0.578726 98413.975665
0.16 0.592147 61.189260
0.16 0.599360 857.772078
0.16 0.606594 1095.128332
0.16 0.679284 2459.979917
0.16 0.693343 1213.172181
0.16 0.696712 69.229658
0.16 0.735320 83.532534
0.16 0.747532 325.351492
0.16 0.766443 124.655485
0.16 0.789722 399.041165
0.16 0.792033 1693.755301
0.16 0.856040 126.721384
0.16 0.857868 441.732325
0.16 0.880633 86.066995
0.16 0.884894 77.288885
0.16 0.889662 181.567017
0.165 0.112627 -290.031016
0.165 0.493715 347.675746
0.165 0.510988 9651.714017
0.165 0.572732 75.336054
0.165 0.579336 4919.062269
0.165 0.592802 85.466801
0.165 0.599772 848.314193
0.165 0.607030 1080.408303
0.165 0.681614 2643.679230
0.165 0.693543 520.514969
0.165 0.733123 82.415897
0.165 0.745971 323.229672
0.165 0.764878 124.367675
0.165 0.792784 375.543940
0.165 0.797333 707.040671
0.165 0.857407 116.756369
0.165 0.859646 464.663281
0.165 0.885213 103.412108
0.165 0.887697 176.662619
0.17 0.116027 -249.754406
0.17 0.491127 327.576568
0.17 0.508398 10429.900101
0.17 0.568713 883.963043
0.17 0.571473 68.978629
0.17 0.579706 3349.018626
0.17 0.593172 89.063379
0.17 0.600193 841.376159
0.17 0.607474 1072.523470
0.17 0.683934 2864.395518
0.17 0.694475 717.284254
0.17 0.696501 138.331445
0.17 0.744414 320.978278
0.17 0.763321 124.256908
0.17 0.795711 370.333234
0.17 0.798719 1472.721784
0.17 0.803409 -4110.758220
0.17 0.860023 145.105732
0.17 0.861387 501.913085
0.17 0.870687 70.714215
0.17 0.884678 210.644016
0.17 0.888765 107.686203
0.175 0.119406 -264.963353
0.175 0.488390 228.864272
0.175 0.505803 11319.590270
0.175 0.567203 703.946173
0.175 0.580106 1454.419431
0.175 0.593521 86.515123
0.175 0.600625 836.484473
0.175 0.607928 1069.424249
0.175 0.686242 3144.240844
0.175 0.695107 610.871286
0.175 0.696752 221.640552
0.175 0.742862 318.974459
0.175 0.761768 124.124747
0.175 0.798726 347.816582
0.175 0.801779 -33589.507519
0.175 0.861490 165.067572
0.175 0.863033 553.872570
0.175 0.869520 91.558636
0.175 0.883100 217.134483
0.175 0.888011 -17063.906840
0.175 0.888691 308.051755
0.175 0.890234 102.419300
0.175 0.999485 438.643064
0.18 0.122780 -290.616917
0.18 0.503201 12371.538500
0.18 0.560480 6271.653251
0.18 0.563198 107.204861
0.18 0.582655 571.132698
0.18 0.594217 91.099523
0.18 0.601068 833.129400
0.18 0.608390 1070.156418
0.18 0.688533 3506.236515
0.18 0.697318 96.358457
0.18 0.741312 316.732330
0.18 0.760225 123.601553
0.18 0.801684 384.115001
0.18 0.804765 353.072465
0.18 0.863171 203.530772
0.18 0.864424 509.925167
0.18 0.868300 104.909622
0.18 0.881845 211.321823
0.18 0.885112 -1173.815523
0.18 0.891321 97.152999
0.18 0.997103 422.960605
0.185 0.126119 -395.545996
0.185 0.483391 225.417358
0.185 0.500594 13567.001246
0.185 0.558453 946.145765
0.185 0.562094 54.445974
0.185 0.581095 2139.872910
0.185 0.594807 96.633308
0.185 0.601522 832.624889
0.185 0.608862 1073.621469
0.185 0.690801 4017.707867
0.185 0.696465 490.306715
0.185 0.698216 399.252439
0.185 0.739772 315.020038
0.185 0.758688 123.985179
0.185 0.804655 327.020147
0.185 0.810799 421.913082
0.185 0.864051 344.495997
0.185 0.866148 262.008355
0.185 0.867388 116.824046
0.185 0.880012 158.365187
0.185 0.885321 272.920055
0.185 0.888528 144.400075
0.185 0.893580 99.509947
0.185 0.994703 407.832094
0.19 0.129521 -364.718939
0.19 0.480607 244.123671
0.19 0.497982 14977.112876
0.19 0.555011 967.719235
0.19 0.581611 1629.911214
0.19 0.595468 98.267525
0.19 0.601986 832.653351
0.19 0.609343 1079.713499
0.19 0.693031 4771.247914
0.19 0.697206 536.027877
0.19 0.700093 210.575851
0.19 0.723378 52.734173
0.19 0.738234 313.309966
0.19 0.757161 123.920143
0.19 0.807611 334.146339
0.19 0.811690 548.417788
0.19 0.863990 256.825486
0.19 0.866277 174.787202
0.19 0.868768 239.928912
0.19 0.879354 8376.718386
0.19 0.886282 369.121524
0.19 0.895364 93.916285
0.19 0.992325 405.869928
0.195 0.132838 -554.679980
0.195 0.478346 158.110825
0.195 0.495363 16647.908536
0.195 0.551644 815.670681
0.195 0.554277 53.871215
0.195 0.582154 1283.338919
0.195 0.596033 100.159221
0.195 0.602461 833.657821
0.195 0.609833 1088.158707
0.195 0.695197 5963.226148
0.195 0.697998 505.143210
0.195 0.700705 193.068357
0.195 0.736702 311.253558
0.195 0.755652 123.899819
0.195 0.810521 318.838323
0.195 0.817109 347.071824
0.195 0.862491 166.047889
0.195 0.866366 385.651509
0.195 0.870727 284.666718
0.195 0.880746 432.785116
0.195 0.897326 95.139961
0.195 0.989972 413.096829
0.2 0.135596 51.636146
0.2 0.136242 -568.184421
0.2 0.475551 103.411499
0.2 0.492740 18617.213455
0.2 0.548914 207.110910
0.2 0.582683 1166.762949
0.2 0.596728 101.904497
0.2 0.602947 835.256787
0.2 0.610333 1098.620001
0.2 0.697217 7225.939072
0.2 0.698955 435.101393
0.2 0.700268 288.401424
0.2 0.735174 309.491089
0.2 0.754153 123.936626
0.2 0.813462 325.274409
0.2 0.818086 -918.340672
0.2 0.860675 141.008322
0.2 0.865935 865.538862
0.2 0.872568 311.953119
0.2 0.878134 411.998429
0.2 0.899201 95.156904
0.2 0.987647 409.252354
0.205 0.139530 -1188.007425
0.205 0.490111 21018.708481
0.205 0.545640 214.401470
0.205 0.583227 1031.007220
0.205 0.597133 99.868777
0.205 0.603443 837.985687
0.205 0.610841 1110.714287
0.205 0.698812 1937.795205
0.205 0.700117 572.233566
0.205 0.701542 137.772255
0.205 0.702947 197.228473
0.205 0.733653 307.083803
0.205 0.752679 124.220531
0.205 0.816303 312.727309
0.205 0.824053 178.788427
0.205 0.858916 126.251044
0.205 0.864933 1495.623651
0.205 0.874397 339.078191
0.205 0.901154 93.963844
0.205 0.985282 401.733435
0.21 0.142861 -3623.548039
0.21 0.469709 -1341.665891
0.21 0.487477 23956.359120
0.21 0.541530 690.135532
0.21 0.542844 54.435831
0.21 0.583793 1127.683432
0.21 0.597799 107.021140
0.21 0.603951 841.206032
0.21 0.611360 1124.613137
0.21 0.699832 930.937999
0.21 0.701707 504.737675
0.21 0.703712 169.130102
0.21 0.707609 83.355048
0.21 0.732136 304.326444
0.21 0.751222 124.608433
0.21 0.819229 309.491111
0.21 0.857160 131.143617
0.21 0.863575 1512.398403
0.21 0.876172 336.979621
0.21 0.903059 94.341927
0.21 0.982915 400.326416
0.215 0.146182 2732.270795
0.215 0.467597 107.326776
0.215 0.484837 27459.581791
0.215 0.538538 199.374504
0.215 0.584362 1038.881404
0.215 0.598341 107.886737
0.215 0.604469 844.842237
0.215 0.611887 1139.874601
0.215 0.700635 797.207494
0.215 0.703202 272.736732
0.215 0.705018 240.962359
0.215 0.709380 72.859916
0.215 0.730624 301.747764
0.215 0.749788 124.861335
0.215 0.822071 309.054202
0.215 0.855574 125.990715
0.215 0.861978 1299.695019
0.215 0.876967 101.866272
0.215 0.878009 333.005705
0.215 0.905008 95.263463
0.215 0.980563 398.815319
0.22 0.149483 981.752246
0.22 0.482193 31960.920625
0.22 0.534776 768.861349
0.22 0.535289 53.016328
0.22 0.584928 1159.761777
0.22 0.598871 118.125860
0.22 0.604997 848.676741
0.22 0.612424 1156.628975
0.22 0.688950 231.998391
0.22 0.701390 762.682509
0.22 0.704073 204.787079
0.22 0.706985 305.542839
0.22 0.710174 75.132653
0.22 0.729115 299.437665
0.22 0.748385 125.278842
0.22 0.824949 306.899379
0.22 0.853535 123.534570
0.22 0.860358 1185.758813
0.22 0.870829 4455.492487
0.22 0.879831 336.053332
0.22 0.906902 95.015547
0.22 0.978223 404.027439
0.225 0.152767 601.384165
0.225 0.463070 -100.605076
0.225 0.479543 37558.643559
0.225 0.531313 707.912091
0.225 0.532252 51.334037
0.225 0.585512 1136.758759
0.225 0.599403 121.176672
0.225 0.605537 853.003566
0.225 0.612969 1174.383352
0.225 0.690933 824.172275
0.225 0.702139 744.374901
0.225 0.704859 187.584877
0.225 0.709073 290.491337
0.225 0.710873 77.194756
0.225 0.727615 297.247865
0.225 0.747019 125.849476
0.225 0.827755 315.917398
0.225 0.851597 128.569852
0.225 0.858688 1171.201153
0.225 0.881682 335.283694
0.225 0.908830 95.163187
0.225 0.975892 397.349740
0.23 0.156078 263.773199
0.23 0.156427 71.216368
0.23 0.476888 44503.815305
0.23 0.527667 186.306557
0.23 0.586131 1062.266758
0.23 0.600042 121.095761
0.23 0.606087 857.965899
0.23 0.613524 1193.174987
0.23 0.702894 723.166756
0.23 0.705603 178.257684
0.23 0.711292 82.349951
0.23 0.711303 247.129230
0.23 0.726123 294.216694
0.23 0.745703 126.635954
0.23 0.830548 321.676087
0.23 0.850270 115.681882
0.23 0.856729 1462.434682
0.23 0.883530 336.693720
0.23 0.910755 95.498391
0.23 0.973534 390.125532
0.235 0.159264 259.042881
0.235 0.160045 77.393127
0.235 0.456360 115.595966
0.235 0.474228 53101.640612
0.235 0.529003 379.582568
0.235 0.586714 983.335490
0.235 0.600492 121.399842
0.235 0.606647 862.791817
0.235 0.614088 1212.957263
0.235 0.694623 13343.018317
0.235 0.703658 708.888889
0.235 0.706393 173.405606
0.235 0.711699 81.568177
0.235 0.713646 238.117417
0.235 0.724638 289.071850
0.235 0.744452 127.854257
0.235 0.833328 339.342467
0.235 0.838477 730.220275
0.235 0.845643 490.821878
0.235 0.847689 93.162917
0.235 0.885382 337.085046
0.235 0.912682 95.904256
0.235 0.971170 387.272241
0.24 0.162484 286.543423
0.24 0.163662 74.035758
0.24 0.453845 84.333748
0.24 0.471562 65078.572845
0.24 0.520094 231.441588
0.24 0.587355 1109.129161
0.24 0.601112 133.049287
0.24 0.607218 868.317417
0.24 0.614661 1233.889569
0.24 0.696574 -26916.170355
0.24 0.704412 710.748561
0.24 0.707129 170.822567
0.24 0.712181 83.142576
0.24 0.715773 246.610411
0.24 0.723149 282.130327
0.24 0.743290 129.389746
0.24 0.835962 401.866501
0.24 0.841280 -1895.558192
0.24 0.846090 133.919940
0.24 0.853434 1441.722462
0.24 0.861526 611.066465
0.24 0.887238 337.938342
0.24 0.914629 96.744385
0.24 0.968822 383.411005
0.245 0.165724 322.685198
0.245 0.167262 73.803532
0.245 0.468892 81308.912800
0.245 0.515950 53.735004
0.245 0.518020 3644.960816
0.245 0.587994 1152.919009
0.245 0.601646 126.770084
0.245 0.607799 873.988771
0.245 0.615243 1255.004933
0.245 0.697655 62.580765
0.245 0.704931 639.856618
0.245 0.713185 311.827467
0.245 0.717701 240.173780
0.245 0.721640 276.763225
0.245 0.742279 131.797184
0.245 0.838485 563.058885
0.245 0.848029 920.587578
0.245 0.858697 4581.426400
0.245 0.889094 338.301378
0.245 0.916519 95.954487
0.245 0.966476 391.171825
0.25 0.168970 375.756807
0.25 0.170736 78.378385
0.25 0.448369 170.897033
0.25 0.466217 97835.955726
0.25 0.514082 756.352288
0.25 0.588593 1099.126310
0.25 0.602120 138.288157
0.25 0.608391 879.734001
0.25 0.615834 1277.532097
0.25 0.705328 -433.264095
0.25 0.705969 704.176735
0.25 0.708463 162.761928
0.25 0.712549 91.698272
0.25 0.719510 232.669172
0.25 0.720133 276.759959
0.25 0.741379 134.734510
0.25 0.839953 954.414301
0.25 0.844744 89.472128
0.25 0.848677 1202.633495
0.25 0.854384 9263.223623
0.25 0.890954 339.569176
0.25 0.918497 96.979392
0.25 0.964125 382.431367
0.255 0.172221 434.270214
0.255 0.174248 76.625348
0.255 0.463536 117673.318690
0.255 0.514762 -123.829681
0.255 0.589304 1118.386709
0.255 0.602858 146.331512
0.255 0.608993 886.600482
0.255 0.616433 1300.552109
0.255 0.704261 2524.043101
0.255 0.706683 713.922840
0.255 0.709100 169.114580
0.255 0.713877 91.850168
0.255 0.718741 265.646674
0.255 0.721148 218.693832
0.255 0.740728 139.460778
0.255 0.839830 435.968957
0.255 0.845443 121.773782
0.255 0.892816 340.718916
0.255 0.920416 97.291241
0.255 0.961780 376.544855
0.26 0.175474 498.628240
0.26 0.177787 75.269437
0.26 0.460851 140467.899874
0.26 0.589933 1027.713145
0.26 0.603257 143.127682
0.26 0.609605 892.810364
0.26 0.617041 1323.689171
0.26 0.705358 8110.230006
0.26 0.707371 773.676701
0.26 0.709312 195.688976
0.26 0.717216 239.415808
0.26 0.722396 207.449291
0.26 0.740423 146.292464
0.26 0.848506 127.911781
0.26 0.894680 341.563274
0.26 0.922348 96.577308
