0.15	 0.102482 -214.450473 0.501475 353.350384 0.518720 7837.847897 0.578108 6889.004048 0.582451 824.413072 0.584910 94.626359 0.590617 120.664007 0.598570 898.099946 0.605749 1144.628769 0.674607 2176.282842 0.692333 1160.473211 0.694929 193.111839 0.740328 82.212417 0.750669 329.567018 0.769586 125.435008 0.783618 444.636607 0.785497 1404.035029 0.851970 106.981852 0.854288 413.990118 0.879865 149.268626 0.893054 111.557937
0.155	 0.105863 -278.927540 0.516149 8368.476641 0.578405 4073.640988 0.581019 93.759859 0.591056 90.046015 0.598960 876.969466 0.606168 1115.607998 0.676948 2307.366270 0.692798 1272.879639 0.696093 67.482191 0.749099 327.289521 0.768012 125.103578 0.786666 395.002488 0.790368 370.912948 0.854487 115.049852 0.856080 425.760992 0.880621 134.313151 0.893404 140.953647
0.16	 0.109260 -225.319490 0.496217 433.096247 0.513572 8964.460044 0.576194 416.904348 0.578726 98413.975665 0.592147 61.189260 0.599360 857.772078 0.606594 1095.128332 0.679284 2459.979917 0.693343 1213.172181 0.696712 69.229658 0.735320 83.532534 0.747532 325.351492 0.766443 124.655485 0.789722 399.041165 0.792033 1693.755301 0.856040 126.721384 0.857868 441.732325 0.880633 86.066995 0.884894 77.288885 0.889662 181.567017
0.165	 0.112627 -290.031016 0.493715 347.675746 0.510988 9651.714017 0.572732 75.336054 0.579336 4919.062269 0.592802 85.466801 0.599772 848.314193 0.607030 1080.408303 0.681614 2643.679230 0.693543 520.514969 0.733123 82.415897 0.745971 323.229672 0.764878 124.367675 0.792784 375.543940 0.797333 707.040671 0.857407 116.756369 0.859646 464.663281 0.885213 103.412108 0.887697 176.662619
0.17	 0.116027 -249.754406 0.491127 327.576568 0.508398 10429.900101 0.568713 883.963043 0.571473 68.978629 0.579706 3349.018626 0.593172 89.063379 0.600193 841.376159 0.607474 1072.523470 0.683934 2864.395518 0.694475 717.284254 0.696501 138.331445 0.744414 320.978278 0.763321 124.256908 0.795711 370.333234 0.798719 1472.721784 0.803409 -4110.758220 0.860023 145.105732 0.861387 501.913085 0.870687 70.714215 0.884678 210.644016 0.888765 107.686203
0.175	 0.119406 -264.963353 0.488390 228.864272 0.505803 11319.590270 0.567203 703.946173 0.580106 1454.419431 0.593521 86.515123 0.600625 836.484473 0.607928 1069.424249 0.686242 3144.240844 0.695107 610.871286 0.696752 221.640552 0.742862 318.974459 0.761768 124.124747 0.798726 347.816582 0.801779 -33589.507519 0.861490 165.067572 0.863033 553.872570 0.869520 91.558636 0.883100 217.134483 0.888011 -17063.906840 0.888691 308.051755 0.890234 102.419300 0.999485 438.643064
0.18	 0.122780 -290.616917 0.503201 12371.538500 0.560480 6271.653251 0.563198 107.204861 0.582655 571.132698 0.594217 91.099523 0.601068 833.129400 0.608390 1070.156418 0.688533 3506.236515 0.697318 96.358457 0.741312 316.732330 0.760225 123.601553 0.801684 384.115001 0.804765 353.072465 0.863171 203.530772 0.864424 509.925167 0.868300 104.909622 0.881845 211.321823 0.885112 -1173.815523 0.891321 97.152999 0.997103 422.960605
0.185	 0.126119 -395.545996 0.483391 225.417358 0.500594 13567.001246 0.558453 946.145765 0.562094 54.445974 0.581095 2139.872910 0.594807 96.633308 0.601522 832.624889 0.608862 1073.621469 0.690801 4017.707867 0.696465 490.306715 0.698216 399.252439 0.739772 315.020038 0.758688 123.985179 0.804655 327.020147 0.810799 421.913082 0.864051 344.495997 0.866148 262.008355 0.867388 116.824046 0.880012 158.365187 0.885321 272.920055 0.888528 144.400075 0.893580 99.509947 0.994703 407.832094
0.19	 0.129521 -364.718939 0.480607 244.123671 0.497982 14977.112876 0.555011 967.719235 0.581611 1629.911214 0.595468 98.267525 0.601986 832.653351 0.609343 1079.713499 0.693031 4771.247914 0.697206 536.027877 0.700093 210.575851 0.723378 52.734173 0.738234 313.309966 0.757161 123.920143 0.807611 334.146339 0.811690 548.417788 0.863990 256.825486 0.866277 174.787202 0.868768 239.928912 0.879354 8376.718386 0.886282 369.121524 0.895364 93.916285 0.992325 405.869928
0.195	 0.132838 -554.679980 0.478346 158.110825 0.495363 16647.908536 0.551644 815.670681 0.554277 53.871215 0.582154 1283.338919 0.596033 100.159221 0.602461 833.657821 0.609833 1088.158707 0.695197 5963.226148 0.697998 505.143210 0.700705 193.068357 0.736702 311.253558 0.755652 123.899819 0.810521 318.838323 0.817109 347.071824 0.862491 166.047889 0.866366 385.651509 0.870727 284.666718 0.880746 432.785116 0.897326 95.139961 0.989972 413.096829
0.2	 0.135596 51.636146 0.136242 -568.184421 0.475551 103.411499 0.492740 18617.213455 0.548914 207.110910 0.582683 1166.762949 0.596728 101.904497 0.602947 835.256787 0.610333 1098.620001 0.697217 7225.939072 0.698955 435.101393 0.700268 288.401424 0.735174 309.491089 0.754153 123.936626 0.813462 325.274409 0.818086 -918.340672 0.860675 141.008322 0.865935 865.538862 0.872568 311.953119 0.878134 411.998429 0.899201 95.156904 0.987647 409.252354
0.205	 0.139530 -1188.007425 0.490111 21018.708481 0.545640 214.401470 0.583227 1031.007220 0.597133 99.868777 0.603443 837.985687 0.610841 1110.714287 0.698812 1937.795205 0.700117 572.233566 0.701542 137.772255 0.702947 197.228473 0.733653 307.083803 0.752679 124.220531 0.816303 312.727309 0.824053 178.788427 0.858916 126.251044 0.864933 1495.623651 0.874397 339.078191 0.901154 93.963844 0.985282 401.733435
0.21	 0.142861 -3623.548039 0.469709 -1341.665891 0.487477 23956.359120 0.541530 690.135532 0.542844 54.435831 0.583793 1127.683432 0.597799 107.021140 0.603951 841.206032 0.611360 1124.613137 0.699832 930.937999 0.701707 504.737675 0.703712 169.130102 0.707609 83.355048 0.732136 304.326444 0.751222 124.608433 0.819229 309.491111 0.857160 131.143617 0.863575 1512.398403 0.876172 336.979621 0.903059 94.341927 0.982915 400.326416
0.215	 0.146182 2732.270795 0.467597 107.326776 0.484837 27459.581791 0.538538 199.374504 0.584362 1038.881404 0.598341 107.886737 0.604469 844.842237 0.611887 1139.874601 0.700635 797.207494 0.703202 272.736732 0.705018 240.962359 0.709380 72.859916 0.730624 301.747764 0.749788 124.861335 0.822071 309.054202 0.855574 125.990715 0.861978 1299.695019 0.876967 101.866272 0.878009 333.005705 0.905008 95.263463 0.980563 398.815319
0.22	 0.149483 981.752246 0.482193 31960.920625 0.534776 768.861349 0.535289 53.016328 0.584928 1159.761777 0.598871 118.125860 0.604997 848.676741 0.612424 1156.628975 0.688950 231.998391 0.701390 762.682509 0.704073 204.787079 0.706985 305.542839 0.710174 75.132653 0.729115 299.437665 0.748385 125.278842 0.824949 306.899379 0.853535 123.534570 0.860358 1185.758813 0.870829 4455.492487 0.879831 336.053332 0.906902 95.015547 0.978223 404.027439
0.225	 0.152767 601.384165 0.463070 -100.605076 0.479543 37558.643559 0.531313 707.912091 0.532252 51.334037 0.585512 1136.758759 0.599403 121.176672 0.605537 853.003566 0.612969 1174.383352 0.690933 824.172275 0.702139 744.374901 0.704859 187.584877 0.709073 290.491337 0.710873 77.194756 0.727615 297.247865 0.747019 125.849476 0.827755 315.917398 0.851597 128.569852 0.858688 1171.201153 0.881682 335.283694 0.908830 95.163187 0.975892 397.349740
0.23	 0.156078 263.773199 0.156427 71.216368 0.476888 44503.815305 0.527667 186.306557 0.586131 1062.266758 0.600042 121.095761 0.606087 857.965899 0.613524 1193.174987 0.702894 723.166756 0.705603 178.257684 0.711292 82.349951 0.711303 247.129230 0.726123 294.216694 0.745703 126.635954 0.830548 321.676087 0.850270 115.681882 0.856729 1462.434682 0.883530 336.693720 0.910755 95.498391 0.973534 390.125532
0.235	 0.159264 259.042881 0.160045 77.393127 0.456360 115.595966 0.474228 53101.640612 0.529003 379.582568 0.586714 983.335490 0.600492 121.399842 0.606647 862.791817 0.614088 1212.957263 0.694623 13343.018317 0.703658 708.888889 0.706393 173.405606 0.711699 81.568177 0.713646 238.117417 0.724638 289.071850 0.744452 127.854257 0.833328 339.342467 0.838477 730.220275 0.845643 490.821878 0.847689 93.162917 0.885382 337.085046 0.912682 95.904256 0.971170 387.272241
0.24	 0.162484 286.543423 0.163662 74.035758 0.453845 84.333748 0.471562 65078.572845 0.520094 231.441588 0.587355 1109.129161 0.601112 133.049287 0.607218 868.317417 0.614661 1233.889569 0.696574 -26916.170355 0.704412 710.748561 0.707129 170.822567 0.712181 83.142576 0.715773 246.610411 0.723149 282.130327 0.743290 129.389746 0.835962 401.866501 0.841280 -1895.558192 0.846090 133.919940 0.853434 1441.722462 0.861526 611.066465 0.887238 337.938342 0.914629 96.744385 0.968822 383.411005
0.245	 0.165724 322.685198 0.167262 73.803532 0.468892 81308.912800 0.515950 53.735004 0.518020 3644.960816 0.587994 1152.919009 0.601646 126.770084 0.607799 873.988771 0.615243 1255.004933 0.697655 62.580765 0.704931 639.856618 0.713185 311.827467 0.717701 240.173780 0.721640 276.763225 0.742279 131.797184 0.838485 563.058885 0.848029 920.587578 0.858697 4581.426400 0.889094 338.301378 0.916519 95.954487 0.966476 391.171825
0.25	 0.168970 375.756807 0.170736 78.378385 0.448369 170.897033 0.466217 97835.955726 0.514082 756.352288 0.588593 1099.126310 0.602120 138.288157 0.608391 879.734001 0.615834 1277.532097 0.705328 -433.264095 0.705969 704.176735 0.708463 162.761928 0.712549 91.698272 0.719510 232.669172 0.720133 276.759959 0.741379 134.734510 0.839953 954.414301 0.844744 89.472128 0.848677 1202.633495 0.854384 9263.223623 0.890954 339.569176 0.918497 96.979392 0.964125 382.431367
0.255	 0.172221 434.270214 0.174248 76.625348 0.463536 117673.318690 0.514762 -123.829681 0.589304 1118.386709 0.602858 146.331512 0.608993 886.600482 0.616433 1300.552109 0.704261 2524.043101 0.706683 713.922840 0.709100 169.114580 0.713877 91.850168 0.718741 265.646674 0.721148 218.693832 0.740728 139.460778 0.839830 435.968957 0.845443 121.773782 0.892816 340.718916 0.920416 97.291241 0.961780 376.544855
0.26	 0.175474 498.628240 0.177787 75.269437 0.460851 140467.899874 0.589933 1027.713145 0.603257 143.127682 0.609605 892.810364 0.617041 1323.689171 0.705358 8110.230006 0.707371 773.676701 0.709312 195.688976 0.717216 239.415808 0.722396 207.449291 0.740423 146.292464 0.848506 127.911781 0.894680 341.563274 0.922348 96.577308 0.959429 376.942512
0.265	 0.178728 585.438420 0.181205 74.891841 0.458160 152493.014496 0.510030 52.805956 0.590569 1028.741965 0.603789 149.616262 0.610227 899.426057 0.617656 1347.588728 0.708183 1579.531998 0.710637 250.109915 0.715519 237.137814 0.716341 131.814034 0.723261 194.126767 0.740475 156.108021 0.850194 161.551224 0.896546 343.978288 0.924316 98.453791 0.957063 368.104569
0.27	 0.181980 683.091281 0.184751 76.668082 0.455464 158577.122764 0.500440 677.787057 0.591260 1138.530834 0.604372 163.810748 0.610859 906.766326 0.618281 1371.999843 0.697802 286.126672 0.708123 1458.754512 0.709067 2787.036328 0.711370 274.216220 0.714346 272.380502 0.723667 180.975255 0.728807 78.008566 0.740999 170.237062 0.849807 207.394308 0.852916 166.034790 0.898417 345.207070 0.902602 129.800188 0.926306 99.246054 0.954696 366.053678
0.275	 0.185229 793.350732 0.188122 65.867381 0.437469 112.570569 0.452763 145588.738537 0.496970 704.466103 0.591975 1130.414684 0.604987 167.959507 0.611501 914.651413 0.618913 1396.345057 0.709371 4119.741824 0.709858 5181.113278 0.711719 396.244202 0.713833 236.032772 0.718503 87.339795 0.723655 171.251313 0.741971 185.690003 0.844673 528.526588 0.855889 161.522298 0.872082 755.711730 0.900288 347.624233 0.903472 152.714562 0.928261 100.163269 0.952350 360.639323
0.28	 0.188474 948.059250 0.191764 83.638794 0.450057 128614.557760 0.592684 1030.611086 0.606134 165.140870 0.612153 923.291030 0.619553 1420.306934 0.709783 4387.375194 0.711869 747.319507 0.716047 375.331345 0.723363 156.457014 0.743124 205.458835 0.858865 146.580887 0.902167 351.389263 0.930239 100.986102 0.949971 353.398391
0.285	 0.191715 1127.819811 0.195303 75.289027 0.447346 104385.599810 0.593392 1147.889715 0.606165 175.810277 0.612814 930.902049 0.620200 1445.194500 0.692804 465.391409 0.709167 2060.052973 0.711489 -5287.307984 0.712404 771.896416 0.715013 200.448064 0.720172 104.913744 0.722720 143.232166 0.744972 212.800528 0.861550 164.751938 0.879480 7881.934121 0.904045 353.448244 0.932166 102.648960 0.947626 345.109586
0.29	 0.194951 1357.762513 0.198752 76.312023 0.444630 83131.170601 0.486715 634.052671 0.594140 1082.746646 0.606814 179.723036 0.613485 939.926979 0.620855 1469.420701 0.691127 505.262672 0.708081 1496.382137 0.713228 814.117046 0.715780 212.095320 0.720705 140.939734 0.722071 100.326356 0.746801 224.165599 0.864357 157.919726 0.905927 355.336310 0.934162 103.452421 0.945276 336.038186
0.295	 0.198182 1649.618621 0.202192 78.032075 0.441908 66347.574355 0.489526 52.345603 0.594889 1141.733191 0.607465 189.732015 0.614165 949.266555 0.621517 1493.593232 0.689368 202.330585 0.702856 101.845105 0.706868 1284.291965 0.714132 862.339580 0.716520 231.167478 0.720254 187.959650 0.722613 81.458475 0.748782 233.706955 0.838760 194.827227 0.867051 160.573653 0.882984 315.610780 0.907809 357.137452 0.936106 105.879693 0.942922 316.961418
0.3	 0.201409 2055.592400 0.205614 86.188221 0.424364 -397.749666 0.439181 53316.871702 0.479553 770.752294 0.595613 1013.645987 0.608036 184.115044 0.614854 958.529644 0.622185 1517.011570 0.703888 58.976405 0.705602 1174.432115 0.715047 991.465052 0.717208 288.155351 0.719844 179.544657 0.750885 242.820308 0.837331 170.761572 0.869833 164.078119 0.909689 360.049450 0.938209 114.887662 0.940449 274.681677
0.305	 0.204630 2478.509539 0.209129 82.828153 0.436449 43634.221389 0.476657 680.414806 0.596362 1008.228291 0.608614 187.666496 0.615552 968.600378 0.622860 1539.989852 0.704314 1088.864203 0.715624 1358.798966 0.715809 981.875803 0.717435 395.317860 0.720095 167.174673 0.722930 65.444290 0.753015 248.195182 0.872552 155.528148 0.893016 226.176126 0.911573 362.773018 0.937732 348.577191 0.940513 103.546136
0.31	 0.207846 3140.554417 0.212555 86.131474 0.433712 36014.574264 0.468789 50.277078 0.597108 1070.241943 0.609161 200.517608 0.616259 978.759161 0.623542 1562.726656 0.703014 1032.312111 0.716050 1566.659417 0.717822 452.397670 0.721028 128.414378 0.721532 86.873342 0.755228 255.478455 0.832265 -1704.155178 0.875132 169.000023 0.913458 367.515651 0.935555 379.006696 0.942327 101.989632
0.315	 0.211055 3949.334194 0.215956 74.710520 0.414696 115.648923 0.430969 29407.849704 0.469647 598.529051 0.597833 1038.432155 0.609691 205.793729 0.616975 989.784343 0.624229 1584.358499 0.685159 146.332600 0.701711 991.919637 0.709019 -312.760231 0.715583 1006.002472 0.718364 358.460606 0.719864 -1638.209317 0.757472 261.349779 0.829088 -255.216569 0.877454 173.320631 0.897709 1216.800103 0.915346 370.555512 0.919830 406.900536 0.933273 375.910136 0.944000 103.680231
0.32	 0.214259 5030.986487 0.219475 80.020388 0.428221 24726.275758 0.466249 595.486467 0.598721 894.555159 0.610555 197.905904 0.617699 1002.624211 0.624922 1604.570660 0.698387 110.321464 0.700406 956.295252 0.714753 830.528510 0.718807 1279.834004 0.719486 672.090365 0.721823 118.223028 0.759758 262.597299 0.831524 437.563645 0.880712 161.885566 0.900977 177.109415 0.917198 356.980972 0.918480 350.614549 0.930945 374.589040 0.946153 102.174688
0.325	 0.217457 6629.795739 0.222946 82.075498 0.425468 20968.454631 0.462823 574.073771 0.599536 887.103280 0.611221 203.377790 0.618431 1015.159561 0.625620 1624.292022 0.697962 75.923619 0.699104 926.314273 0.713778 746.393547 0.720505 533.728185 0.722925 112.300794 0.724188 131.098850 0.762062 267.166754 0.883197 163.680587 0.904858 429.037529 0.915876 587.074060 0.919217 387.232987 0.928592 368.407204 0.948039 106.262463
0.33	 0.220648 8698.306135 0.226459 88.971206 0.422709 17934.750020 0.466272 -160.377109 0.600322 921.659247 0.611840 215.631186 0.619171 1028.509267 0.626323 1642.820979 0.679722 138.867068 0.697805 901.325962 0.712733 698.954345 0.721721 408.015450 0.722878 187.413275 0.723017 -222.641790 0.764386 270.203161 0.823265 -780.301675 0.886115 157.816661 0.916588 74.515620 0.921090 381.265513 0.926244 366.379214 0.950074 104.264324
0.335	 0.223833 12526.388481 0.229831 85.856114 0.419945 15521.262008 0.456022 541.436727 0.601171 783.624547 0.612534 204.971091 0.619919 1042.721495 0.627030 1659.626470 0.679245 943.836614 0.694181 118.639618 0.696513 877.915177 0.711649 668.991916 0.722696 315.241121 0.723872 284.058371 0.766718 274.432752 0.818440 635.346917 0.828419 260.192639 0.888766 156.010693 0.911591 -722.756216 0.922929 387.509188 0.924038 363.912902 0.952085 106.917026
0.34	 0.227011 18477.556960 0.233241 86.736593 0.417175 13533.033443 0.452691 605.849567 0.602000 748.219093 0.613200 206.731446 0.620675 1057.758651 0.627740 1675.353775 0.678045 659.245129 0.693720 166.485400 0.695226 857.420511 0.710542 648.768137 0.723627 250.716177 0.724774 347.980336 0.729976 -88.206972 0.769066 278.012869 0.813132 68.705142 0.822748 -160.160223 0.891284 158.505794 0.915251 142.794539 0.921572 363.625213 0.924866 401.177609 0.954022 108.796411
