0	 -1.70941465683895e-4 -1.41830337519738e-4 -0.00110547049938711 -3.58291790032653e-4 -1.33278093788487e-4 -1.44397357417783e-6 -0.00538014947000712 -7.29115736794677e-4 -0.00180099677084169 -0.00173162683917049 -0.00207021116517152
0.005	 2.7266313023188e-5 -1.18632917669849e-4 -1.22965713304362e-4 -0.00109584741883169 -2.07842288202048e-4 -1.6412717318805e-4 -2.85615938525999e-6 -0.00153845025914289 -0.00366881857933695 -0.00137892826619261 -7.20541545943846e-4 -0.00216730903035511 -0.00173610738449426 -0.00208598135887535
0.01	 -6.65761409607318e-5 -1.05230352317535e-4 -8.95278648423368e-5 -0.00114553279377958 -2.0727235405113e-4 -1.50240792884767e-4 -6.8231164573674e-6 -2.38089984180617e-4 -4.0006008341058e-4 1.47362659380202e-4 -0.00162675574605674 -6.95957311060515e-4 -0.00374336723630794 -0.00169608929070183 -0.00218917498611761 -0.00543315094294984
0.015	 -1.50266031805184e-4 -1.08912798944142e-4 -6.97324751281933e-5 -0.00117121877752299 -9.26006540567667e-4 -2.21259926451226e-4 -1.32463289869972e-4 -1.29968947843692e-5 -5.8063417792891e-4 0.00128431820031136 -6.86556767253584e-4 -0.00395863952060961 -0.00231770314189381 -0.00164103229250373 -0.00536094736905474
0.02	 -2.23726524320391e-4 -9.5335491307295e-5 -6.35322698585099e-5 -0.00119193090308843 -8.339443056841e-4 -2.86800948779089e-4 -1.14725518560361e-4 -2.08116833591178e-5 -2.21633596138254e-4 -5.54157805033567e-4 -3.50090462727322e-4 0.00410617132509461 -0.00518652023898069 -7.10149890227128e-4 -0.00375833268294029 -0.00270352450066637 -0.00157090836400887 -0.00533720842719521
0.025	 -7.97522087744235e-4 -1.16804095672017e-4 -6.33377131720085e-5 -7.10498018724433e-4 -4.08534797940331e-4 -9.92070334521547e-5 -2.99451224042053e-5 -0.00477897736333554 -0.00224571067953928 -7.45598080108999e-4 -0.00246672669897175 -0.00389090323560202 -0.00151701882969572 -0.00511081011606458
0.03	 -5.8768933730094e-4 -1.11004548104155e-4 -6.5406008799054e-5 -0.00119846333942266 -2.10199138129577e-4 -8.27900332211247e-5 -3.86989597038454e-5 0.00150660900156183 -1.86375631912796e-4 -0.0068033778851988 -0.0039889470069998 -7.86387443563275e-4 -0.0022800005187594 -0.00380276642286756 -0.00146823342791135 -0.00516123589064671
0.035	 -2.52831992726036e-4 -1.04308826041946e-4 -6.74678925291744e-5 -0.00123490005157779 -1.9205577309968e-4 -7.03736214659453e-5 -4.77322827268246e-5 -0.00249103082323845 -0.00175230851484805 -0.00639177188276964 -8.24269158905592e-4 -0.0023285179823233 -0.00142988239661573 -0.00497268760381134
0.04	 -1.62183610805104e-4 -6.9512082931386e-5 -0.00126935616461099 -1.87517612633163e-4 -5.92672044338116e-5 -2.79771527096192e-4 -5.62912150950328e-5 -0.00116029469499608 -0.00386694059803046 -8.57817076073176e-4 -0.00241890981702078 -0.0052276102157752 -0.00139160327410042 -0.00484666958867931
0.045	 -3.81851992715832e-4 -7.00469164037318e-5 -0.00121677398278329 -1.86339361117247e-4 -4.95975245660654e-5 -7.24063814469859e-4 -6.40411043754726e-5 -3.50109940166339e-4 -0.00569759371297407 -3.05858069685849e-4 -0.00211052158954513 -5.34374466721348e-4 -0.0036410956570709 -8.86744397883903e-4 -0.00249874400321089 -0.00136511879563054 -0.00490204171762912
