freqs-im:, 1, 0.0, -0.3, 0.0, 1.42138857516884e-5, 9.81710226583769e-8, -1.63120949596691e-7, 1.95281501490769e-6, -1.34141806331595e-6, -3.21070351433114e-4
freqs-im:, 2, 0.0, -0.294059405940594, 0.0, 1.19822333387958e-5, 2.58429934131728e-8, -2.43922008072522e-7, 7.48500588236327e-7, -1.01998039446209e-5, -7.70627478802952e-9
freqs-im:, 3, 0.0, -0.288118811881188, 0.0, 4.54259328167582e-8, 1.96888915612841e-9, -4.17000333374379e-9, 1.6381581174853e-9, -2.03982727001821e-7, 3.36957786442439e-8, -4.78422294366761e-6
freqs-im:, 4, 0.0, -0.282178217821783, 0.0, 6.00150312559183e-9, 6.26908531411106e-11, -2.41433785504631e-10, -1.3019522843007e-9, -5.12875180590819e-8, 5.24131945863659e-9
freqs-im:, 5, 0.0, -0.276237623762377, 0.0, 6.63140703210105e-9, 9.44243073825672e-11, -1.85405134234104e-10, -7.9066822411252e-10, -2.72719283936811e-8, 4.47460222548951e-9
freqs-im:, 6, 0.0, -0.270297029702971, 0.0, 9.4613203989443e-9, 8.14730887198296e-11, -2.21048550362048e-11, 1.93643477643377e-10, -1.40135182876292e-8, 4.07112129960952e-9
freqs-im:, 7, 0.0, -0.264356435643565, 0.0, 1.01428807537956e-8, 1.55281747448116e-11, 1.32021290876506e-10, 4.9094759345195e-10, -1.29126406680956e-8, 4.31774150944766e-9
freqs-im:, 8, 0.0, -0.258415841584159, 0.0, 2.65671167055209e-9, -5.27795379642708e-11, 2.19893655613531e-10, 4.42642742533293e-10, 4.42875983071275e-9, 4.35550670891969e-9
freqs-im:, 9, 0.0, -0.252475247524753, 0.0, -8.24604106937741e-9, -8.18469805934312e-11, 2.50629122474193e-10, 1.77432543829624e-11, 2.79306840528304e-8, 3.95465928230677e-9
freqs-im:, 10, 0.0, -0.246534653465347, 0.0, -1.7752603118133e-8, -8.62806738194489e-11, 2.36677089272044e-10, -7.73644481875381e-10, 6.05712251950505e-8, 3.1876324750159e-9
freqs-im:, 11, 0.0, -0.240594059405941, 0.0, -2.0818021729413e-8, -8.50148130562097e-11, 2.00141704252369e-10, -6.31570517818616e-10, 6.32127111718213e-8, 1.84009224094614e-9
freqs-im:, 12, 0.0, -0.234653465346535, 0.0, -1.60455209623784e-8, -8.34895603889458e-11, 1.71571841734517e-10, -1.67917031015078e-10, 1.20183902350962e-8, 7.61908235008183e-10
freqs-im:, 13, 0.0, -0.228712871287129, 0.0, 3.77667656322195e-8, 1.62271475753593e-9, 1.76318642898988e-10, -1.63182245279151e-10, -8.60474387454014e-7, 5.1560125812604e-8
freqs-im:, 14, 0.0, -0.222772277227723, 0.0, 9.14799194230255e-9, 1.12446319704406e-9, 6.42897533160409e-10, -1.83342778025161e-8, 1.04533145366137e-6, 1.82600583519213e-7
freqs-im:, 15, 0.0, -0.216831683168317, 0.0, -7.97775028133144e-6, -4.06542585928447e-8, -6.72997429339073e-7, 8.41348507829599e-7, 5.40693211022311e-6
freqs-im:, 16, 0.0, -0.210891089108911, 0.0, -2.91214473969026e-6, 1.32644198840103e-8, -7.20458699162664e-7, -3.30239742073045e-7, 2.54996710567303e-5
freqs-im:, 17, 0.0, -0.204950495049505, 0.0, -2.21528814157108e-9, -3.60345607551843e-9, 2.21707985327015e-9, 9.02220171737398e-10, -8.99123445114926e-7, 3.37882638434525e-7
freqs-im:, 18, 0.0, -0.199009900990099, 0.0, -2.54615905874112e-8, -2.07425739941801e-9, 1.43460063745423e-8, 3.20089990424419e-8, -1.75024941968494e-7, 2.62410616777533e-7
freqs-im:, 19, 0.0, -0.193069306930693, 0.0, -7.18728018045768e-8, -1.76416250615098e-9, 7.77846488840334e-9, 3.43048986834665e-8, -3.38706032314197e-9, 1.29192635696221e-7
freqs-im:, 20, 0.0, -0.187128712871287, 0.0, -1.20305440370212e-7, -3.5526513076959e-10, 9.21954735463295e-9, 2.80314920864112e-8, 4.97129460713655e-9, 1.34951330793791e-8
freqs-im:, 21, 0.0, -0.181188118811881, 0.0, -2.67656323009563e-7, 2.07513523217183e-12, 9.77217346838262e-8, 3.88309043025027e-8, 1.37848297388985e-7, -6.89441024937297e-8
freqs-im:, 22, 0.0, -0.175247524752476, 0.0, -1.58795588074193e-7, 4.70421000329268e-10, 3.6711799786201e-10, -1.15242910871062e-8, 2.30033461927786e-7, -1.58946235403835e-7
freqs-im:, 23, 0.0, -0.16930693069307, 0.0, -4.50091080179195e-8, 5.31867620274503e-9, 4.15640115883351e-9, -3.53749307652925e-8, 1.15940587249616e-6, -1.42504990165738e-7
freqs-im:, 24, 0.0, -0.163366336633664, 0.0, 1.946697787333e-8, 4.91816945064816e-10, 2.43190341775035e-8, -2.88108039923522e-6, 6.52564355313948e-6, -1.28733113181889e-7
