flux1:, 0.0, 325.736756927471
flux1:, 0.012, 106.768744962698
flux1:, 0.024, 86.3775636817562
flux1:, 0.036, 77.6383543934294
flux1:, 0.048, 73.1855512770868
flux1:, 0.06, 70.790350998581
flux1:, 0.072, 69.5368500951223
flux1:, 0.084, 68.9757402022004
flux1:, 0.096, 68.8589232079965
flux1:, 0.108, 69.0369164592392
flux1:, 0.12, 69.4131696026625
flux1:, 0.132, 69.9215680027802
flux1:, 0.144, 70.5145261165417
flux1:, 0.156, 71.1563571518491
flux1:, 0.168, 71.8194573230207
flux1:, 0.18, 72.4820702978333
flux1:, 0.192, 73.126956172474
flux1:, 0.204, 73.740577869886
flux1:, 0.216, 74.3125973363986
flux1:, 0.228, 74.83554927415
flux1:, 0.24, 75.3044892214058
flux1:, 0.252, 75.7167347284166
flux1:, 0.264, 76.0716168862732
flux1:, 0.276, 76.3701692889459
flux1:, 0.288, 76.6148528099756
flux1:, 0.3, 76.8093020036245
flux1:, 0.312, 76.9580795367172
flux1:, 0.324, 77.0664646660946
flux1:, 0.336, 77.140279981313
flux1:, 0.348, 77.1857495216873
flux1:, 0.36, 77.2093789599955
flux1:, 0.372, 77.2178469202587
flux1:, 0.384, 77.2178924718402
flux1:, 0.396, 77.216188738095
flux1:, 0.408, 77.2192082292181
flux1:, 0.42, 77.2330797213084
flux1:, 0.432, 77.2634101553078
flux1:, 0.444, 77.3150765486734
flux1:, 0.456, 77.3920706191485
flux1:, 0.468, 77.4973511793693
flux1:, 0.48, 77.6326503309599
flux1:, 0.492, 77.798458797733
flux1:, 0.504, 77.9939383371652
flux1:, 0.516, 78.2169662740409
flux1:, 0.528, 78.4642277235947
flux1:, 0.54, 78.7313606226827
flux1:, 0.552, 79.0131694349957
flux1:, 0.564, 79.3038920324447
flux1:, 0.576, 79.5974939842213
flux1:, 0.588, 79.8879885096037
flux1:, 0.6, 80.1697671676748
flux1:, 0.612, 80.4379298030812
flux1:, 0.624, 80.6885871333435
flux1:, 0.636, 80.9191052230806
flux1:, 0.648, 81.1282969369759
flux1:, 0.66, 81.316548319453
flux1:, 0.672, 81.4858304132927
flux1:, 0.684, 81.6395902100976
flux1:, 0.696, 81.7825716405209
flux1:, 0.708, 81.9204960925556
flux1:, 0.72, 82.0596305217583
flux1:, 0.732, 82.206324648408
flux1:, 0.744, 82.3664535425894
flux1:, 0.756, 82.5449047172674
flux1:, 0.768000000000001, 82.7451049219702
flux1:, 0.78, 82.9686474013808
flux1:, 0.792000000000001, 83.2150660564726
flux1:, 0.804, 83.4817843482769
flux1:, 0.816000000000001, 83.7642676183782
flux1:, 0.828, 84.0563833252626
flux1:, 0.840000000000001, 84.3509680733337
flux1:, 0.852, 84.6405910180971
flux1:, 0.864000000000001, 84.9184563122283
flux1:, 0.876000000000001, 85.179308641362
flux1:, 0.888000000000001, 85.4201748009589
flux1:, 0.900000000000001, 85.6408159835271
flux1:, 0.912000000000001, 85.8437910905005
flux1:, 0.924000000000001, 86.0341170174678
flux1:, 0.936000000000001, 86.2186975436068
flux1:, 0.948000000000001, 86.4055490828003
