freqs:, 1, 0.0, 0.0, 0.0
freqs:, 2, 0.00980392156862707, 0.0, 0.0, 0.535596841473939, 0.541305111266943, 0.787975242863278, 0.824470443772434, 0.914417553534162
freqs:, 3, 0.0196078431372545, 0.0, 0.0, 0.53277447581333, 0.538641413248051, 0.544135143320604, 0.788000717769346, 0.82454457036933, 0.914203418032637
freqs:, 4, 0.029411764705882, 0.0, 0.0, 0.0188789901595509, 0.529934301870708, 0.538661721754476, 0.546978079104868, 0.788035988982573, 0.824439189563327, 0.913849617517319
freqs:, 5, 0.0392156862745094, 0.0, 0.0, 0.0250519331750013, 0.527090589284433, 0.53869692790116, 0.549825993932375, 0.788093711150707, 0.824395222163976, 0.913348659785816
freqs:, 6, 0.0490196078431369, 0.0, 0.0, 0.0312802727362774, 0.524242465946823, 0.538741239547682, 0.55268013117962, 0.78815091281569, 0.824307659876205, 0.912699231673855
freqs:, 7, 0.0588235294117643, 0.0, 0.0, 0.0375524706156269, 0.521389036962737, 0.538794607409037, 0.555542045074786, 0.788230228508177, 0.824145563294679, 0.911898953351858
freqs:, 8, 0.0686274509803918, 0.0, 0.0, 0.0437595159176909, 0.518529482934505, 0.538858590927455, 0.55841322700041, 0.788323924406835, 0.824044797659955, 0.910947902564745
freqs:, 9, 0.0784313725490192, 0.0, 0.0, 0.0499575601239795, 0.515662995812929, 0.538930203597014, 0.561295151844989, 0.788410472175285, 0.823881371192773, 0.909832815443768
freqs:, 10, 0.0882352941176467, 0.0, 0.0, 0.0561350232124205, 0.512788918594564, 0.539011006829382, 0.56418949890336, 0.788519577513886, 0.823684054463236, 0.9085567343055
freqs:, 11, 0.0980392156862741, 0.0, 0.0, 0.0622978702404608, 0.509906675895518, 0.539101344451276, 0.567097813771171, 0.788629679557189, 0.823503184272968, 0.907115348142521
freqs:, 12, 0.107843137254902, 0.0, 0.0, 0.0684183719286838, 0.50701578158889, 0.539198545823573, 0.570021677648191, 0.78873695875785, 0.823286991845198, 0.905506959801705
freqs:, 13, 0.117647058823529, 0.0, 0.0, 0.0745286651674951, 0.504116026543044, 0.539304133455924, 0.572962757024618, 0.788843683836473, 0.823040046915938, 0.903730320935723
freqs:, 14, 0.127450980392156, 0.0, 0.0, 0.0806011794103783, 0.501207031147431, 0.539417301441741, 0.575922467855856, 0.788945479752287, 0.822807021709587, 0.901781919570973
freqs:, 15, 0.137254901960784, 0.0, 0.0, 0.0866422212470481, 0.498288918205971, 0.539537430595895, 0.578902525718703, 0.789037419038692, 0.822545353637043, 0.899668044263012
freqs:, 16, 0.147058823529411, 0.0, 0.0, 0.0926436885909831, 0.495361745260623, 0.539664268130932, 0.581904432339351, 0.78911540501305, 0.822268762161589, 0.897391053026001
freqs:, 17, 0.156862745098039, 0.0, 0.0, 0.0986090664678904, 0.492425790578705, 0.53979731626699, 0.58492967924003, 0.789174003484566, 0.821979349227762, 0.894957341002067
freqs:, 18, 0.166666666666666, 0.0, 0.0, 0.104530315895636, 0.489481518617926, 0.539936081700447, 0.587979757063613, 0.789207045257824, 0.821679932893803, 0.892375270675204
freqs:, 19, 0.176470588235294, 0.0, 0.0, 0.110405084396782, 0.486529574057301, 0.540079729582619, 0.591056074632445, 0.789208212529742, 0.821370198124905, 0.889656010639248
freqs:, 20, 0.186274509803921, 0.0, 0.0, 0.116230190481887, 0.483570828927087, 0.540228193294983, 0.594160019799898, 0.789170703270036, 0.821051135537902, 0.886812314163418
freqs:, 21, 0.196078431372549, 0.0, 0.0, 0.122000539092208, 0.480606378369176, 0.540380813657644, 0.597292895698244, 0.789085716111497, 0.820724122960511, 0.883859645786794
freqs:, 22, 0.205882352941176, 0.0, 0.0, 0.127714666426106, 0.477637538380304, 0.540537048580146, 0.600455955633751, 0.788944122167864, 0.820390912185557, 0.880815677805338
freqs:, 23, 0.215686274509803, 0.0, 0.0, 0.133366692411336, 0.474665923931999, 0.540696014181578, 0.603650372605744, 0.788735522569878, 0.820052739027717, 0.877699612057588, 0.999606611670829
freqs:, 24, 0.225490196078431, 0.0, 0.0, 0.138952965111979, 0.47169343017861, 0.540857168922269, 0.606877216226233, 0.788448278678683, 0.819711549611431, 0.874532362865271, 0.998483789883681
freqs:, 25, 0.235294117647058, 0.0, 0.0, 0.144469564174667, 0.468722264827007, 0.541020306162306, 0.610137509674457, 0.788070060730606, 0.819367457784726, 0.871337017921942, 0.997507153892095
freqs:, 26, 0.245098039215686, 0.0, 0.0, 0.149909729007632, 0.465754975263253, 0.541184663168949, 0.613432113155925, 0.787586513503933, 0.819022220823368, 0.868137268212752, 0.996658474943736
freqs:, 27, 0.254901960784313, 0.0, 0.0, 0.155270794123356, 0.462794523877133, 0.541349486892309, 0.616761806999643, 0.786982447352146, 0.818677329133568, 0.864957964115264, 0.99594223402511
freqs:, 28, 0.264705882352941, 0.0, 0.0, 0.160544948637091, 0.459844254803236, 0.541513939632926, 0.620127257636916, 0.786241672365742, 0.818333696545525, 0.861825887572589, 0.995340176732151
freqs:, 29, 0.274509803921568, 0.0, 0.0, 0.165727943072227, 0.456907986198001, 0.541677915537552, 0.623528948151079, 0.785347108007548, 0.817993293309697, 0.858766745484635, 0.994836126857408
freqs:, 30, 0.284313725490196, 0.0, 0.0, 0.17081298771337, 0.453990026109099, 0.541840697293, 0.626967236830807, 0.784281663761396, 0.817656643817351, 0.855806910153229, 0.994410967673936
freqs:, 31, 0.294117647058823, 0.0, 0.0, 0.17579292889492, 0.451095245085809, 0.542000878080242, 0.630442285720649, 0.783028925100967, 0.817325631662285, 0.85297161719902, 0.994124335927212
freqs:, 32, 0.303921568627451, 0.0, 0.0, 0.1806605586782, 0.448229100177924, 0.542158698338425, 0.633954091261907, 0.781573959320963, 0.817003464624269, 0.850282790778469, 0.99386984100256
freqs:, 33, 0.313725490196078, 0.0, 0.0, 0.185408141069779, 0.445397720094861, 0.542314752062171, 0.637502390774376, 0.779905223029515, 0.816683621037659, 0.847763679537912, 0.9936774542634
freqs:, 34, 0.323529411764706, 0.0, 0.0, 0.190027418153991, 0.442607901976517, 0.542465374167439, 0.641086584461007, 0.778012545416186, 0.81637518646148, 0.845426618171886, 0.993523929661584
freqs:, 35, 0.333333333333333, 0.0, 0.0, 0.194507542237777, 0.439867226581447, 0.542611795492714, 0.644705986706626, 0.775893556403536, 0.81607676537883, 0.843284549985463, 0.993520448278996
freqs:, 36, 0.34313725490196, 0.0, 0.0, 0.198839903028084, 0.437184031589357, 0.54275173949909, 0.648359298236025, 0.773549468761039, 0.815789461335763, 0.841344242171775, 0.99355592799662
freqs:, 37, 0.352941176470588, 0.0, 0.0, 0.203014619066601, 0.434567615476085, 0.542887118492823, 0.652044951753904, 0.770986743717469, 0.815515242412459, 0.839602959147214, 0.993523225967148
freqs:, 38, 0.362745098039215, 0.0, 0.0, 0.207018963441535, 0.432027976617162, 0.54301761647206, 0.655760683345757, 0.76821784393453, 0.815253054842073, 0.838057919235747, 0.993543574999596
freqs:, 39, 0.372549019607843, 0.0, 0.0, 0.210838634621274, 0.429576165444979, 0.543140055668585, 0.659503620296937, 0.7652584517183, 0.81500454679094, 0.836700412427104, 0.993637776074458
