flux2:, 0.1, 3.65233224508944e-5, 3.68932498379192e-5
flux2:, 0.101010101010101, 5.55607068101183e-5, 5.60655396377298e-5
flux2:, 0.102020202020202, 8.38209772894665e-5, 8.44909860028427e-5
flux2:, 0.103030303030303, 1.2541072591464e-4, 1.26268638382483e-4
flux2:, 0.104040404040404, 1.86088554158237e-4, 1.87135303020744e-4
flux2:, 0.105050505050505, 2.73848431548799e-4, 2.75039135257691e-4
flux2:, 0.106060606060606, 3.99674045005773e-4, 4.00880270564025e-4
flux2:, 0.107070707070707, 5.78500215152367e-4, 5.79454088949166e-4
flux2:, 0.108080808080808, 8.30419747715799e-4, 8.30635406372022e-4
flux2:, 0.109090909090909, 0.00118217436206288, 0.00118084271177051
flux2:, 0.11010101010101, 0.00166896569547506, 0.00166481943962913
flux2:, 0.111111111111111, 0.00233661581348579, 0.00232776318318294
flux2:, 0.112121212121212, 0.00324409517271513, 0.00322782258131013
flux2:, 0.113131313131313, 0.00446641858659886, 0.00443896469226253
flux2:, 0.114141414141414, 0.00609788573106667, 0.00605419228389063
flux2:, 0.115151515151515, 0.00825561153171068, 0.00818906047065255
flux2:, 0.116161616161616, 0.011083253489123, 0.010985404876746
flux2:, 0.117171717171717, 0.014754797993239, 0.0146151488196372
flux2:, 0.118181818181818, 0.0194782173751762, 0.0192840042251267
flux2:, 0.119191919191919, 0.0254987556247993, 0.0252348211674231
flux2:, 0.12020202020202, 0.0331015465548183, 0.0327502765478121
flux2:, 0.121212121212121, 0.0426132172371663, 0.0421545302392515
flux2:, 0.122222222222222, 0.0544020868789688, 0.0538134263186172
flux2:, 0.123232323232323, 0.068876542154727, 0.0681327900346746
flux2:, 0.124242424242424, 0.0864811609387815, 0.0855543777883465
flux2:, 0.125252525252525, 0.107690173572246, 0.106549083422887
flux2:, 0.126262626262626, 0.132997900996758, 0.13160708712442
flux2:, 0.127272727272727, 0.162905897892074, 0.161224745838912
flux2:, 0.128282828282828, 0.19790666096809, 0.195888157942396
flux2:, 0.129292929292929, 0.238463940078806, 0.236053488527804
flux2:, 0.13030303030303, 0.284989911501097, 0.282124324347844
flux2:, 0.131313131313131, 0.337819733247066, 0.334426555081526
flux2:, 0.132323232323233, 0.397184289345749, 0.393181562228856
flux2:, 0.133333333333334, 0.463182226490158, 0.458478827640313
flux2:, 0.134343434343435, 0.535752666490666, 0.530249409708119
flux2:, 0.135353535353536, 0.614650213807447, 0.608242003617307
flux2:, 0.136363636363637, 0.699424035562859, 0.692003427298188
flux2:, 0.137373737373738, 0.789402844015826, 0.780865301988804
flux2:, 0.138383838383839, 0.88368753162077, 0.873938431232816
flux2:, 0.13939393939394, 0.981152983788953, 0.970115981405662
flux2:, 0.140404040404041, 1.08046021826975, 1.06808612857517
flux2:, 0.141414141414142, 1.18007948557264, 1.16635443366646
flux2:, 0.142424242424243, 1.27832433416501, 1.26327586480563
flux2:, 0.143434343434344, 1.37339593856099, 1.35709604215755
flux2:, 0.144444444444445, 1.46343625790122, 1.44600084848394
flux2:, 0.145454545454546, 1.5465879004263, 1.52817295200678
flux2:, 0.146464646464647, 1.62105798033055, 1.60185305399858
flux2:, 0.147474747474748, 1.6851828296656, 1.66540292781364
flux2:, 0.148484848484849, 1.73749021799742, 1.71736677171225
flux2:, 0.14949494949495, 1.77675576151949, 1.75652723988602
flux2:, 0.150505050505051, 1.80205047397168, 1.78195283402843
flux2:, 0.151515151515152, 1.81277689626001, 1.79303405494932
flux2:, 0.152525252525253, 1.80869189953942, 1.78950663720935
flux2:, 0.153535353535354, 1.78991502766742, 1.77146108388503
flux2:, 0.154545454545455, 1.75692207507336, 1.73933842709274
flux2:, 0.155555555555556, 1.71052442255004, 1.69391263880089
flux2:, 0.156565656565657, 1.65183542840444, 1.63626050845023
flux2:, 0.157575757575758, 1.58222584210717, 1.56772023485126
flux2:, 0.158585858585859, 1.50327073553232, 1.48984053601746
flux2:, 0.15959595959596, 1.41669079616654, 1.40432273060931
flux2:, 0.160606060606061, 1.32429098369508, 1.31295883672404
flux2:, 0.161616161616162, 1.22789951215579, 1.2175690832233
flux2:, 0.162626262626263, 1.12930990497581, 1.1199421951906
flux2:, 0.163636363636364, 1.03022850978747, 1.02178138993764
flux2:, 0.164646464646465, 0.932229395145372, 0.924658305497781
flux2:, 0.165656565656566, 0.836718022883529, 0.829976265274771
flux2:, 0.166666666666667, 0.744904534267069, 0.738943520658451
flux2:, 0.167676767676768, 0.657786938158992, 0.652556511681805
flux2:, 0.168686868686869, 0.57614397004796, 0.571592744096379
flux2:, 0.16969696969697, 0.500536928878173, 0.496612555116585
flux2:, 0.170707070707071, 0.431319413397018, 0.427968760351201
flux2:, 0.171717171717172, 0.368653593175975, 0.365822917886117
flux2:, 0.172727272727273, 0.312531470445419, 0.310166720397061
flux2:, 0.173737373737374, 0.262799523932755, 0.26084688225059
flux2:, 0.174747474747475, 0.219185164669358, 0.217591863012227
flux2:, 0.175757575757576, 0.181323563219251, 0.180038881725546
flux2:, 0.176767676767677, 0.14878360340531, 0.147759903650315
flux2:, 0.177777777777778, 0.121091957661155, 0.120285580029717
flux2:, 0.178787878787879, 0.0977545387101977, 0.097126436332431
flux2:, 0.17979797979798, 0.0782748427740235, 0.0777908955178622
flux2:, 0.180808080808081, 0.0621689435185056, 0.0617999664973457
flux2:, 0.181818181818182, 0.0489771115681976, 0.0486986210180315
flux2:, 0.182828282828283, 0.0382722125097191, 0.0380640301838728
flux2:, 0.183838383838384, 0.0296651717933033, 0.029510942911476
flux2:, 0.184848484848485, 0.0228078867157252, 0.0226945678428535
flux2:, 0.185858585858586, 0.0173940155020507, 0.0173113687321127
flux2:, 0.186868686868687, 0.0131580870814971, 0.013098201977034
flux2:, 0.187878787878788, 0.00987335894491745, 0.009830214989837
flux2:, 0.188888888888889, 0.00734881311987995, 0.00731789100406459
flux2:, 0.18989898989899, 0.00542562892025693, 0.00540357598044942
flux2:, 0.190909090909091, 0.00397341323439412, 0.00395776522366547
flux2:, 0.191919191919192, 0.00288640966418165, 0.0028753673229084
flux2:, 0.192929292929294, 0.00207985146393216, 0.00207210693242731
flux2:, 0.193939393939395, 0.00148657230578544, 0.00148117793689629
flux2:, 0.194949494949496, 0.00105394544045393, 0.00105021662623567
flux2:, 0.195959595959597, 7.41186263060614e-4, 7.38630217528974e-4
flux2:, 0.196969696969698, 5.17025839964386e-4, 5.1528955600938e-4
